trader_id,squad_account_number,business_name,business_type,first_name,last_name,email,phone_number,location,primary_language,nin_number,bvn_number,total_revenue_monthly,total_transactions_monthly,average_monthly_revenue,ajo_savings_balance,ajo_goal_amount,ajo_consistency_score,zovu_pulse_score,max_credit_limit,shield_status,created_at,updated_at
T_100754,9974440914,Madam Mary's Global,Online Vendor,Mary,Danjuma,mary.danjuma67@gmail.com,06759163080,Mile 12,Igbo,92011530960,52983912800,2074977.04,581,3571.39,244564.08,3112000.0,0.71,74.0,2075000.0,Bronze,2025-10-22 21:46:23.414300,2025-11-07 21:46:23.414300
T_100755,9928319984,Mama Chioma's Hub,Wholesaler,Chioma,Chukwu,chioma.chukwu34@gmail.com,03163806064,Idumota,English,46014385314,71475667397,1011751.96,1126,898.54,174287.51,1518000.0,0.63,59.6,404700.0,Silver,2025-09-26 21:46:23.414364,2025-10-05 21:46:23.414364
T_100756,9936332180,Mama Nneka's Enterprises,Retailer,Nneka,Yusuf,nneka.yusuf11@gmail.com,00949824353,Mushin,English,56178641940,64452707098,2481095.35,899,2759.84,192693.58,3722000.0,0.88,50.0,992400.0,Gold,2025-12-23 21:46:23.414432,2025-12-24 21:46:23.414432
T_100757,9925002346,Baba Joshua's Hub,Wholesaler,Joshua,Adeyemi,joshua.adeyemi8@gmail.com,02149938589,Oshodi,Yoruba,65243106104,38980517353,216967.12,316,686.6,19449.63,325000.0,0.77,54.4,86800.0,Bronze,2025-09-21 21:46:23.414497,2025-10-06 21:46:23.414497
T_100758,9959457195,Sister Zainab's Ventures,Wholesaler,Zainab,Okoro,zainab.okoro51@gmail.com,00103187292,Balogun,Yoruba,20104188146,91573835829,1639266.08,1477,1109.86,315287.36,2459000.0,0.88,57.8,655700.0,Silver,2025-08-29 21:46:23.414563,2025-09-23 21:46:23.414563
T_100759,9990208669,Mama Kelechi's Retail,Small Kiosk,Kelechi,Adebayo,kelechi.adebayo45@gmail.com,07614527334,Ketu,Hausa,24879739240,31998612189,1051318.92,866,1213.99,147620.33,1577000.0,0.33,88.9,2102600.0,None,2025-11-06 21:46:23.414629,2025-11-22 21:46:23.414629
T_100760,9924636576,Madam Chinedu's Hub,Online Vendor,Chinedu,Okonkwo,chinedu.okonkwo9@gmail.com,05995919916,Mile 12,Hausa,01099609237,56314729101,632121.12,533,1185.97,71794.49,948000.0,0.32,21.1,0.0,Bronze,2025-10-30 21:46:23.414692,2025-11-06 21:46:23.414692
T_100761,9982721939,Alhaji Abubakar's Hub,Small Kiosk,Abubakar,Adeyemi,abubakar.adeyemi40@gmail.com,02281680110,Alaba,Hausa,44524065405,13945307555,1005365.47,1085,926.6,114673.83,1508000.0,0.8,57.6,402100.0,None,2025-08-07 21:46:23.414763,2025-08-16 21:46:23.414763
T_100762,9938167327,Madam Chioma's Ventures,Online Vendor,Chioma,Suleiman,chioma.suleiman77@gmail.com,07940865537,Balogun,Yoruba,54019160874,66720204292,1179933.78,300,3933.11,221014.24,1770000.0,0.94,66.2,472000.0,None,2025-11-18 21:46:23.414830,2025-12-15 21:46:23.414830
T_100763,9993589035,Brother Aminu's Enterprises,Wholesaler,Aminu,Eze,aminu.eze30@gmail.com,05433383925,Oshodi,English,10209181026,83197481329,2347121.36,1082,2169.24,117377.73,3521000.0,0.7,98.2,4694200.0,Silver,2025-07-02 21:46:23.414894,2025-07-22 21:46:23.414894
T_100764,9976747810,Alhaji Blessing's Stall,Retailer,Blessing,Abubakar,blessing.abubakar99@gmail.com,09576288770,Mile 12,English,00594765063,22175182314,268719.03,1398,192.22,44508.36,403000.0,0.67,49.6,107500.0,Gold,2026-02-10 21:46:23.414957,2026-02-27 21:46:23.414957
T_100765,9980788831,Alhaji Ifeanyi's Stall,Online Vendor,Ifeanyi,Nwosu,ifeanyi.nwosu6@gmail.com,01088024083,Alaba,Pidgin,43882785189,54696396057,1669954.08,568,2940.06,185932.56,2505000.0,0.83,73.9,1670000.0,None,2025-12-06 21:46:23.415023,2025-12-30 21:46:23.415023
T_100766,9970042826,Brother Joshua's Global,Retailer,Joshua,Yusuf,joshua.yusuf1@gmail.com,01765369565,Balogun,Yoruba,17484188121,02107558736,623461.25,1250,498.77,117630.32,935000.0,0.54,69.6,249400.0,Silver,2025-12-20 21:46:23.415093,2026-01-07 21:46:23.415093
T_100767,9923386597,Sister Blessing's Retail,Online Vendor,Blessing,Abubakar,blessing.abubakar41@gmail.com,05550879817,Mushin,Pidgin,23759800859,28499351104,2305310.51,1314,1754.42,381193.22,3458000.0,0.99,68.7,922100.0,Bronze,2025-07-23 21:46:23.415160,2025-07-28 21:46:23.415160
T_100768,9919315414,Alhaji Aminu's Global,Small Kiosk,Aminu,Bello,aminu.bello2@gmail.com,05306478656,Ketu,Igbo,69093931487,63488380859,966686.94,275,3515.23,192153.69,1450000.0,0.74,99.4,1933400.0,Gold,2025-08-16 21:46:23.415225,2025-08-19 21:46:23.415225
T_100769,9929966905,Brother Aminu's Stall,Online Vendor,Aminu,Eze,aminu.eze70@gmail.com,07573040820,Ketu,Igbo,52804542179,19510859875,150851.71,1223,123.35,19564.55,226000.0,0.8,91.5,301700.0,Bronze,2025-09-12 21:46:23.415289,2025-10-03 21:46:23.415289
T_100770,9945101185,Mama Chinedu's Stall,Wholesaler,Chinedu,Balogun,chinedu.balogun33@gmail.com,02129147831,Oshodi,Pidgin,77920334277,49144708264,1601383.64,1199,1335.6,283514.4,2402000.0,0.41,9.2,0.0,Silver,2025-06-20 21:46:23.415357,2025-07-01 21:46:23.415357
T_100771,9930155437,Madam Chinedu's Enterprises,Small Kiosk,Chinedu,Ibrahim,chinedu.ibrahim39@gmail.com,02910365354,Mushin,Igbo,60057447007,42069711809,1267962.97,591,2145.45,147831.69,1902000.0,0.52,16.5,0.0,None,2025-11-19 21:46:23.415422,2025-12-17 21:46:23.415422
T_100772,9921774469,Sister Ibrahim's Retail,Retailer,Ibrahim,Okonkwo,ibrahim.okonkwo14@gmail.com,08247203192,Mushin,Yoruba,57619774367,93192569034,1706883.71,645,2646.33,299147.53,2560000.0,0.59,84.1,1706900.0,Bronze,2025-12-09 21:46:23.415486,2025-12-27 21:46:23.415486
T_100773,9943547141,Brother Aisha's Hub,Small Kiosk,Aisha,Adebayo,aisha.adebayo87@gmail.com,06739908061,Balogun,Igbo,02048939861,28472678564,1585070.2,211,7512.18,128147.07,2378000.0,0.85,73.0,1585100.0,Gold,2026-01-31 21:46:23.415550,2026-02-08 21:46:23.415550
T_100774,9974045636,Madam Tunde's Global,Wholesaler,Tunde,Ibrahim,tunde.ibrahim65@gmail.com,03843209191,Balogun,Yoruba,57038164181,74091968751,2445705.35,983,2488.0,342278.53,3669000.0,0.54,90.7,4891400.0,Gold,2025-05-15 21:46:23.415617,2025-06-11 21:46:23.415617
T_100775,9927584112,Brother Olumide's Ventures,Wholesaler,Olumide,Balogun,olumide.balogun36@gmail.com,08820535873,Ketu,Yoruba,22981715957,68758155756,953625.91,651,1464.86,183552.31,1430000.0,0.43,12.1,0.0,Silver,2025-10-02 21:46:23.415685,2025-10-12 21:46:23.415685
T_100776,9975082806,Baba Chioma's Stall,Small Kiosk,Chioma,Abiola,chioma.abiola16@gmail.com,02355083615,Mushin,English,81876229997,05090687139,1410417.34,1292,1091.65,78437.33,2116000.0,0.84,20.3,0.0,Bronze,2026-01-12 21:46:23.415748,2026-01-24 21:46:23.415748
T_100777,9922294966,Mama Blessing's Hub,Online Vendor,Blessing,Okoro,blessing.okoro55@gmail.com,02532687805,Mile 12,Pidgin,80355987660,91566589318,995410.38,1025,971.13,107904.55,1493000.0,0.78,23.3,0.0,Bronze,2025-06-09 21:46:23.415811,2025-07-03 21:46:23.415811
T_100778,9965061008,Alhaji Abubakar's Wholesale,Retailer,Abubakar,Abubakar,abubakar.abubakar16@gmail.com,05820844371,Idumota,Hausa,63212895812,12262099566,1881377.26,1208,1557.43,239445.73,2822000.0,0.81,67.5,752600.0,None,2025-09-18 21:46:23.415873,2025-09-27 21:46:23.415873
T_100779,9941292983,Baba Bolanle's Retail,Wholesaler,Bolanle,Ibrahim,bolanle.ibrahim89@gmail.com,09034065882,Ketu,Igbo,57656750859,16498955099,512831.71,1349,380.16,98975.3,769000.0,0.86,33.2,0.0,Gold,2026-02-11 21:46:23.415938,2026-03-10 21:46:23.415938
T_100780,9913775614,Madam Tunde's Ventures,Retailer,Tunde,Danjuma,tunde.danjuma90@gmail.com,03902144827,Balogun,English,01391381129,38166886147,183916.6,1194,154.03,25480.2,276000.0,0.98,93.8,367800.0,Gold,2026-01-18 21:46:23.416000,2026-01-26 21:46:23.416000
T_100781,9953198085,Madam Aminu's Stall,Wholesaler,Aminu,Adebayo,aminu.adebayo47@gmail.com,02583895374,Idumota,Pidgin,82693212075,01692664963,218151.94,504,432.84,35432.54,327000.0,0.48,48.1,87300.0,None,2026-01-05 21:46:23.416065,2026-01-26 21:46:23.416065
T_100782,9915497456,Sister Emeka's Global,Online Vendor,Emeka,Eze,emeka.eze5@gmail.com,05839220681,Balogun,Igbo,81429061188,33318511979,1303580.78,234,5570.86,222170.99,1955000.0,0.84,57.4,521400.0,None,2025-12-26 21:46:23.416131,2026-01-20 21:46:23.416131
T_100783,9944965206,Mama Folashade's Retail,Wholesaler,Folashade,Balogun,folashade.balogun69@gmail.com,07774853553,Mile 12,Igbo,96933110678,65985352145,1557310.61,541,2878.58,262424.04,2336000.0,0.51,60.7,622900.0,None,2025-11-01 21:46:23.416197,2025-11-12 21:46:23.416197
T_100784,9986087423,Mama Sadiq's Enterprises,Retailer,Sadiq,Danjuma,sadiq.danjuma4@gmail.com,02139308899,Mushin,Yoruba,89219450594,43660528050,2334126.44,1088,2145.34,451951.51,3501000.0,0.97,94.2,4668300.0,Silver,2026-01-17 21:46:23.416265,2026-02-13 21:46:23.416265
T_100785,9968519915,Baba Sadiq's Enterprises,Retailer,Sadiq,Uba,sadiq.uba71@gmail.com,09208259090,Mushin,Yoruba,16522114771,48225977720,2151354.99,470,4577.35,340837.56,3227000.0,0.84,52.0,860500.0,None,2025-07-25 21:46:23.416329,2025-08-06 21:46:23.416329
T_100786,9933809050,Sister Chinedu's Global,Small Kiosk,Chinedu,Okonkwo,chinedu.okonkwo59@gmail.com,01327529917,Mushin,Pidgin,60025425827,77167259470,745373.21,626,1190.69,103971.02,1118000.0,0.71,92.5,1490700.0,Gold,2025-11-09 21:46:23.416397,2025-11-28 21:46:23.416397
T_100787,9935589404,Alhaji Chioma's Retail,Online Vendor,Chioma,Uba,chioma.uba32@gmail.com,09486069063,Idumota,Hausa,91894321308,41276935887,378344.5,297,1273.89,58382.12,568000.0,0.34,45.3,151300.0,Bronze,2025-11-07 21:46:23.416459,2025-11-30 21:46:23.416459
T_100788,9964041125,Madam Ifeanyi's Stall,Small Kiosk,Ifeanyi,Bello,ifeanyi.bello45@gmail.com,03887769760,Balogun,English,70158250497,91291572144,2100865.42,656,3202.54,201474.14,3151000.0,0.49,55.3,840300.0,Bronze,2025-09-09 21:46:23.416522,2025-09-17 21:46:23.416522
T_100789,9975299420,Alhaji Chinedu's Wholesale,Online Vendor,Chinedu,Nwosu,chinedu.nwosu13@gmail.com,02122602787,Mile 12,English,86156735844,21326592318,418214.63,1016,411.63,53545.76,627000.0,0.86,85.4,836400.0,None,2025-07-17 21:46:23.416585,2025-07-31 21:46:23.416585
T_100790,9986399595,Sister Joshua's Wholesale,Retailer,Joshua,Danjuma,joshua.danjuma41@gmail.com,02232090951,Oshodi,Igbo,37688227006,08652383573,169932.93,801,212.15,17446.44,255000.0,0.79,39.8,0.0,Gold,2025-05-24 21:46:23.416648,2025-06-08 21:46:23.416648
T_100791,9968344808,Alhaji Tunde's Stall,Wholesaler,Tunde,Okonkwo,tunde.okonkwo68@gmail.com,02161839933,Mile 12,Yoruba,75729777044,57933809549,1131571.3,1123,1007.63,223464.49,1697000.0,0.47,41.9,452600.0,Bronze,2025-07-21 21:46:23.416713,2025-08-15 21:46:23.416713
T_100792,9948066006,Madam Chioma's Global,Wholesaler,Chioma,Suleiman,chioma.suleiman74@gmail.com,01694660194,Ketu,Yoruba,41134055398,71011591723,1355028.28,966,1402.72,169882.74,2033000.0,0.66,60.9,542000.0,Silver,2026-01-31 21:46:23.416790,2026-02-26 21:46:23.416790
T_100793,9941155686,Brother Sadiq's Stall,Retailer,Sadiq,Yusuf,sadiq.yusuf78@gmail.com,05121317471,Oshodi,Hausa,96993632015,00865038761,765050.79,1316,581.35,44427.18,1148000.0,0.45,65.1,306000.0,Bronze,2025-09-10 21:46:23.416858,2025-09-20 21:46:23.416858
T_100794,9978973285,Baba Emeka's Ventures,Online Vendor,Emeka,Bello,emeka.bello49@gmail.com,06765202626,Ketu,English,26480799507,12678009450,521886.36,967,539.7,83580.79,783000.0,0.88,9.4,0.0,None,2025-11-25 21:46:23.416922,2025-12-25 21:46:23.416922
T_100795,9947519882,Mama Zainab's Global,Wholesaler,Zainab,Ibrahim,zainab.ibrahim65@gmail.com,03980160989,Oshodi,Yoruba,41875139133,63610436780,2323032.05,328,7082.41,346355.36,3485000.0,0.44,65.4,929200.0,Silver,2025-05-31 21:46:23.416985,2025-06-25 21:46:23.416985
T_100796,9959034483,Mama Aminu's Ventures,Small Kiosk,Aminu,Abubakar,aminu.abubakar9@gmail.com,02978666445,Mile 12,Pidgin,76370385765,97510897395,2051562.66,1066,1924.54,158218.76,3077000.0,0.45,98.4,4103100.0,Bronze,2025-10-01 21:46:23.417046,2025-10-06 21:46:23.417046
T_100797,9965002205,Madam Tunde's Ventures,Wholesaler,Tunde,Okonkwo,tunde.okonkwo53@gmail.com,02290210336,Oshodi,English,72373852392,18731874919,1036782.75,1365,759.55,55262.19,1555000.0,0.48,75.4,1036800.0,None,2025-12-27 21:46:23.417111,2026-01-14 21:46:23.417111
T_100798,9926917628,Madam Aisha's Wholesale,Retailer,Aisha,Okonkwo,aisha.okonkwo48@gmail.com,00652413501,Balogun,English,09076724954,24339653445,1096753.88,1258,871.82,170914.94,1645000.0,0.71,49.7,438700.0,Bronze,2025-07-08 21:46:23.417179,2025-07-13 21:46:23.417179
T_100799,9977377585,Brother Aminu's Enterprises,Online Vendor,Aminu,Abiola,aminu.abiola42@gmail.com,02639575144,Idumota,English,93044910161,11885866910,2221858.38,645,3444.74,327922.11,3333000.0,0.42,42.2,888700.0,None,2025-06-25 21:46:23.417243,2025-07-05 21:46:23.417243
T_100800,9933489978,Brother Emeka's Retail,Wholesaler,Emeka,Ibrahim,emeka.ibrahim93@gmail.com,03606451248,Mushin,Igbo,99556333967,24633382021,367854.11,961,382.78,63502.77,552000.0,0.97,84.5,367900.0,Silver,2026-01-25 21:46:23.417306,2026-02-09 21:46:23.417306
T_100801,9922645015,Alhaji Blessing's Stall,Small Kiosk,Blessing,Okonkwo,blessing.okonkwo61@gmail.com,05602815294,Oshodi,Pidgin,89533290510,10300349627,2127083.55,980,2170.49,111297.72,3191000.0,0.97,26.8,0.0,Bronze,2025-07-18 21:46:23.417368,2025-07-30 21:46:23.417368
T_100802,9959510918,Brother Sadiq's Retail,Wholesaler,Sadiq,Chukwu,sadiq.chukwu2@gmail.com,07867459768,Mushin,English,54777816984,38864618553,564390.47,596,946.96,95956.76,847000.0,0.7,82.4,564400.0,Gold,2025-11-06 21:46:23.417439,2025-12-03 21:46:23.417439
T_100803,9978900737,Sister Kelechi's Ventures,Wholesaler,Kelechi,Okoro,kelechi.okoro59@gmail.com,09579890936,Mile 12,Hausa,11002860223,12038586524,580350.18,699,830.26,109537.09,871000.0,0.5,27.7,0.0,Bronze,2025-10-07 21:46:23.417501,2025-10-10 21:46:23.417501
T_100804,9983420974,Baba Bolanle's Global,Wholesaler,Bolanle,Bello,bolanle.bello32@gmail.com,09878246870,Mile 12,Hausa,55917566152,48455328267,1596467.25,282,5661.23,195503.8,2395000.0,0.72,32.4,0.0,Silver,2025-10-23 21:46:23.417563,2025-11-16 21:46:23.417563
T_100805,9939773588,Madam Olumide's Ventures,Small Kiosk,Olumide,Uba,olumide.uba43@gmail.com,05149191943,Oshodi,Yoruba,65532033697,52682378843,2317772.68,949,2442.33,352022.85,3477000.0,0.77,71.7,2317800.0,None,2025-06-13 21:46:23.417625,2025-07-01 21:46:23.417625
T_100806,9986274458,Mama Emeka's Retail,Retailer,Emeka,Abiola,emeka.abiola87@gmail.com,07223150268,Mushin,Pidgin,78765642332,96847668964,1175644.63,1491,788.49,143698.16,1763000.0,0.78,71.5,1175600.0,None,2025-07-08 21:46:23.417688,2025-08-01 21:46:23.417688
T_100807,9948040570,Baba Chioma's Stall,Online Vendor,Chioma,Abiola,chioma.abiola14@gmail.com,05156423119,Mushin,Hausa,80780963944,93891904125,288096.32,534,539.51,56823.35,432000.0,0.75,11.8,0.0,Bronze,2025-06-05 21:46:23.417750,2025-06-17 21:46:23.417750
T_100808,9911148957,Brother Kelechi's Ventures,Wholesaler,Kelechi,Adeyemi,kelechi.adeyemi42@gmail.com,02356773600,Alaba,Yoruba,83853276891,21385992477,1776886.4,379,4688.35,260198.19,2665000.0,0.63,27.2,0.0,Gold,2025-06-20 21:46:23.417814,2025-07-19 21:46:23.417814
T_100809,9981037875,Madam Aminu's Wholesale,Online Vendor,Aminu,Okonkwo,aminu.okonkwo39@gmail.com,03317403557,Mile 12,Yoruba,76736225755,25661364486,773528.42,504,1534.78,109326.58,1160000.0,0.65,8.9,0.0,None,2025-10-28 21:46:23.417878,2025-11-26 21:46:23.417878
T_100810,9969970163,Brother Ibrahim's Retail,Retailer,Ibrahim,Okoro,ibrahim.okoro57@gmail.com,08874899030,Oshodi,Igbo,84637486071,46538663141,1405355.94,1362,1031.83,236937.11,2108000.0,0.72,90.9,2810700.0,None,2025-09-26 21:46:23.417941,2025-10-14 21:46:23.417941
T_100811,9980108586,Alhaji Tunde's Global,Online Vendor,Tunde,Abubakar,tunde.abubakar23@gmail.com,04267636640,Mushin,English,82210359857,48168989760,1354815.38,487,2781.96,130974.97,2032000.0,0.74,43.8,541900.0,None,2025-10-19 21:46:23.418005,2025-10-27 21:46:23.418005
T_100812,9961905743,Baba Chinedu's Enterprises,Retailer,Chinedu,Okonkwo,chinedu.okonkwo50@gmail.com,09312164297,Oshodi,English,00213054457,92362935458,1798169.03,583,3084.34,318067.44,2697000.0,0.38,86.7,3596300.0,Silver,2026-01-06 21:46:23.418070,2026-01-30 21:46:23.418070
T_100813,9933910726,Sister Aminu's Global,Small Kiosk,Aminu,Adeyemi,aminu.adeyemi99@gmail.com,02414672447,Alaba,Pidgin,07329345809,51426325112,2261731.15,1014,2230.5,325002.44,3393000.0,0.31,80.1,2261700.0,Silver,2025-12-26 21:46:23.418133,2026-01-22 21:46:23.418133
T_100814,9954656486,Mama Ifeanyi's Hub,Retailer,Ifeanyi,Yusuf,ifeanyi.yusuf1@gmail.com,00165033206,Balogun,English,04994322243,55272530995,657952.32,1199,548.75,68099.41,987000.0,0.7,35.6,0.0,Gold,2025-07-05 21:46:23.418198,2025-07-12 21:46:23.418198
T_100815,9911419209,Alhaji Chioma's Wholesale,Wholesaler,Chioma,Bello,chioma.bello58@gmail.com,07009210115,Idumota,Hausa,18470413019,98085783296,2052864.28,1493,1374.99,192666.13,3079000.0,0.51,71.6,2052900.0,None,2025-11-18 21:46:23.418261,2025-11-19 21:46:23.418261
T_100816,9999377929,Alhaji Nneka's Stall,Small Kiosk,Nneka,Adeyemi,nneka.adeyemi75@gmail.com,05286236229,Mile 12,Hausa,75627724338,05525290256,1720427.83,266,6467.77,196275.79,2581000.0,0.38,50.0,688200.0,Gold,2026-01-31 21:46:23.418322,2026-02-23 21:46:23.418322
T_100817,9957082297,Sister Sadiq's Ventures,Online Vendor,Sadiq,Uba,sadiq.uba9@gmail.com,04593162120,Ketu,Yoruba,79391901145,40371852000,1524773.34,1389,1097.75,244204.5,2287000.0,0.9,52.3,609900.0,None,2025-07-12 21:46:23.418386,2025-07-24 21:46:23.418386
T_100818,9957568208,Baba Joshua's Stall,Retailer,Joshua,Adebayo,joshua.adebayo18@gmail.com,03054484779,Mile 12,Igbo,50498743919,80902276849,2229513.93,701,3180.48,407711.49,3344000.0,0.58,59.5,891800.0,None,2025-10-11 21:46:23.418454,2025-10-24 21:46:23.418454
T_100819,9926220680,Brother Ifeanyi's Retail,Small Kiosk,Ifeanyi,Abubakar,ifeanyi.abubakar13@gmail.com,07973963595,Ketu,Igbo,69247608028,96196010991,800592.82,991,807.86,58838.76,1201000.0,0.93,63.0,320200.0,None,2025-11-16 21:46:23.418518,2025-11-28 21:46:23.418518
T_100820,9953329135,Mama Zainab's Ventures,Online Vendor,Zainab,Uba,zainab.uba35@gmail.com,09895061018,Alaba,Hausa,11607420926,49569565165,656707.68,555,1183.26,115711.87,985000.0,0.34,63.5,262700.0,Bronze,2025-12-12 21:46:23.418580,2026-01-05 21:46:23.418580
T_100821,9994270759,Madam Bolanle's Ventures,Wholesaler,Bolanle,Uba,bolanle.uba49@gmail.com,05735872535,Mile 12,Pidgin,54383637655,58058411716,1824917.22,1488,1226.42,156151.65,2737000.0,0.48,18.0,0.0,Gold,2025-08-12 21:46:23.418650,2025-09-06 21:46:23.418650
T_100822,9943310063,Brother Abubakar's Global,Retailer,Abubakar,Balogun,abubakar.balogun63@gmail.com,02299197171,Alaba,English,49053252295,14487989160,1936769.99,792,2445.42,377673.13,2905000.0,0.37,96.1,3873500.0,Bronze,2025-05-28 21:46:23.418718,2025-06-04 21:46:23.418718
T_100823,9917755959,Madam Bolanle's Ventures,Online Vendor,Bolanle,Okoro,bolanle.okoro86@gmail.com,05790287827,Balogun,Hausa,98719583616,67140143126,933755.76,854,1093.39,65664.88,1401000.0,0.71,43.2,373500.0,Silver,2025-09-23 21:46:23.418782,2025-10-10 21:46:23.418782
T_100824,9997853491,Sister Funke's Retail,Retailer,Funke,Okoro,funke.okoro13@gmail.com,05606258188,Ketu,English,38814584069,16634488009,1930419.63,554,3484.51,112872.81,2896000.0,0.77,70.3,1930400.0,Bronze,2025-10-30 21:46:23.418845,2025-11-08 21:46:23.418845
T_100825,9970773315,Madam Zainab's Stall,Wholesaler,Zainab,Okoro,zainab.okoro67@gmail.com,05522219573,Mushin,Yoruba,07651070957,35203377561,2461292.51,1160,2121.8,491289.97,3692000.0,0.94,24.7,0.0,Gold,2026-01-14 21:46:23.418909,2026-01-23 21:46:23.418909
T_100826,9935717300,Mama Chioma's Stall,Retailer,Chioma,Okonkwo,chioma.okonkwo3@gmail.com,00013128518,Mile 12,English,96132433181,12440424224,998955.23,1360,734.53,91294.01,1498000.0,0.77,50.0,399600.0,Silver,2025-05-21 21:46:23.418973,2025-06-02 21:46:23.418973
T_100827,9949737918,Madam Chioma's Enterprises,Wholesaler,Chioma,Danjuma,chioma.danjuma90@gmail.com,01739484791,Mushin,Pidgin,77319864918,68838088446,1331925.92,205,6497.2,122621.18,1998000.0,0.52,82.7,1331900.0,Silver,2025-07-25 21:46:23.419038,2025-07-26 21:46:23.419038
T_100828,9973264367,Alhaji Folashade's Enterprises,Online Vendor,Folashade,Nwosu,folashade.nwosu39@gmail.com,08493553500,Oshodi,Hausa,11352972204,22061454325,1575650.97,671,2348.21,211332.27,2363000.0,0.64,80.5,1575700.0,None,2025-07-02 21:46:23.419101,2025-07-29 21:46:23.419101
T_100829,9978495376,Alhaji Folashade's Enterprises,Online Vendor,Folashade,Suleiman,folashade.suleiman7@gmail.com,06723516413,Alaba,Yoruba,25862329835,47417101290,1786355.84,1465,1219.36,273759.89,2680000.0,0.53,34.7,0.0,Gold,2025-07-18 21:46:23.419166,2025-07-19 21:46:23.419166
T_100830,9971329791,Baba Chioma's Enterprises,Wholesaler,Chioma,Okoro,chioma.okoro65@gmail.com,05398778734,Alaba,Yoruba,45112320486,39263515488,1139420.64,1056,1079.0,103017.53,1709000.0,0.72,43.5,455800.0,Bronze,2025-05-28 21:46:23.419231,2025-06-05 21:46:23.419231
T_100831,9957920094,Baba Sadiq's Hub,Wholesaler,Sadiq,Ibrahim,sadiq.ibrahim73@gmail.com,09110664998,Mile 12,Pidgin,68484684175,46079446960,2321907.58,531,4372.71,210214.73,3483000.0,0.33,96.2,4643800.0,Gold,2026-01-11 21:46:23.419296,2026-01-16 21:46:23.419296
T_100832,9921115757,Sister Mary's Ventures,Wholesaler,Mary,Abubakar,mary.abubakar96@gmail.com,06411584445,Idumota,Igbo,30614945264,21391684301,1920371.08,909,2112.62,197525.94,2881000.0,0.63,57.9,768100.0,Silver,2025-10-17 21:46:23.419360,2025-10-22 21:46:23.419360
T_100833,9971766058,Sister Aisha's Retail,Small Kiosk,Aisha,Suleiman,aisha.suleiman44@gmail.com,01933352559,Alaba,Hausa,71312491525,63340929281,665304.58,1475,451.05,41856.68,998000.0,0.46,4.6,0.0,Silver,2026-01-11 21:46:23.419424,2026-01-29 21:46:23.419424
T_100834,9969817743,Brother Blessing's Enterprises,Small Kiosk,Blessing,Adeyemi,blessing.adeyemi21@gmail.com,00455123163,Balogun,Igbo,46735088640,53538123724,1237836.79,390,3173.94,79388.85,1857000.0,0.88,89.2,2475700.0,Silver,2025-09-13 21:46:23.419494,2025-09-23 21:46:23.419494
T_100835,9922947142,Brother Aisha's Hub,Wholesaler,Aisha,Uba,aisha.uba40@gmail.com,03631496094,Oshodi,Igbo,93687132737,86229471002,2346778.5,1181,1987.11,312753.08,3520000.0,0.96,77.8,2346800.0,Gold,2026-01-21 21:46:23.419567,2026-02-18 21:46:23.419567
T_100836,9953051015,Sister Emeka's Hub,Online Vendor,Emeka,Danjuma,emeka.danjuma63@gmail.com,09104918696,Ketu,Igbo,93196740564,94600737060,1047988.15,1408,744.31,52992.6,1572000.0,0.87,63.2,419200.0,Silver,2025-05-26 21:46:23.419632,2025-05-30 21:46:23.419632
T_100837,9948765028,Sister Chioma's Ventures,Retailer,Chioma,Uba,chioma.uba25@gmail.com,03693142472,Mushin,Igbo,36472350933,35449304230,1285901.95,1173,1096.25,154926.25,1929000.0,0.36,90.9,2571800.0,Bronze,2025-12-31 21:46:23.419699,2026-01-22 21:46:23.419699
T_100838,9972831931,Mama Zainab's Ventures,Online Vendor,Zainab,Nwosu,zainab.nwosu78@gmail.com,03660034898,Idumota,Igbo,19944422415,56213311687,1447930.01,489,2961.0,82893.82,2172000.0,0.52,94.1,2895900.0,None,2025-09-14 21:46:23.419764,2025-09-27 21:46:23.419764
T_100839,9934862867,Alhaji Bolanle's Hub,Small Kiosk,Bolanle,Adebayo,bolanle.adebayo16@gmail.com,04573032175,Balogun,English,75075681410,31073776578,488959.28,1490,328.16,81423.7,733000.0,0.49,21.4,0.0,None,2025-09-25 21:46:23.419829,2025-10-15 21:46:23.419829
T_100840,9916262338,Mama Emeka's Hub,Small Kiosk,Emeka,Okonkwo,emeka.okonkwo22@gmail.com,02317102950,Idumota,English,63274832324,90178222433,305859.36,1237,247.26,42102.99,459000.0,0.45,11.9,0.0,Silver,2025-05-18 21:46:23.419898,2025-05-21 21:46:23.419898
T_100841,9979177576,Brother Aminu's Global,Online Vendor,Aminu,Yusuf,aminu.yusuf34@gmail.com,00965507369,Mile 12,Hausa,62861073190,46631715255,706227.97,443,1594.19,130681.56,1059000.0,0.66,33.0,0.0,Silver,2025-09-01 21:46:23.419963,2025-09-21 21:46:23.419963
T_100842,9997418465,Madam Funke's Global,Wholesaler,Funke,Danjuma,funke.danjuma67@gmail.com,01278260530,Idumota,Pidgin,95251051678,24867181612,813774.96,415,1960.9,75628.49,1221000.0,0.31,80.2,813800.0,Bronze,2025-12-21 21:46:23.420026,2025-12-24 21:46:23.420026
