seeker_id,squad_account_number,first_name,last_name,email,phone_number,location,languages_spoken,skills_list,zovu_pulse_score,trust_score,punctuality_index,completion_rate,ajo_savings_balance,auto_save_pct,shield_status,emergency_contact_phone,created_at,updated_at
S_503812,9989200279,Aminu,Danjuma,aminu.danjuma546@gmail.com,07755786351,Mushin,['Hausa'],['Logistics'],19.4,0.48,0.56,0.85,43628.83,0.1,None,01174236418,2025-12-18 21:46:23.683644,2025-12-27 21:46:23.683644
S_503813,9982642257,Aisha,Adeyemi,aisha.adeyemi660@gmail.com,05494793725,Alaba,"['Igbo', 'Pidgin']",['Logistics'],77.7,0.92,0.25,0.96,6670.98,0.0,Family,08949641630,2026-02-14 21:46:23.683673,2026-02-28 21:46:23.683673
S_503814,9932859353,Ifeanyi,Abubakar,ifeanyi.abubakar933@gmail.com,08703874150,Mushin,"['Pidgin', 'Yoruba', 'Hausa']",['Driving'],84.6,0.83,0.65,0.05,20409.87,0.0,Family,05029553177,2025-11-03 21:46:23.683702,2025-11-10 21:46:23.683702
S_503815,9992005384,Ifeanyi,Eze,ifeanyi.eze436@gmail.com,06820593514,Mushin,['Pidgin'],"['Stock Counting', 'Sales']",13.8,0.3,0.16,0.04,33162.07,0.0,Personal,05949897151,2026-01-08 21:46:23.683731,2026-01-16 21:46:23.683731
S_503816,9952991592,Nneka,Abubakar,nneka.abubakar855@gmail.com,01281548097,Mushin,['Yoruba'],"['Stock Counting', 'Packaging']",78.5,0.49,0.79,0.67,13389.74,0.05,None,09683944179,2026-02-23 21:46:23.683762,2026-02-28 21:46:23.683762
S_503817,9977693567,Abubakar,Adeyemi,abubakar.adeyemi677@gmail.com,05619354116,Mile 12,"['Yoruba', 'Igbo', 'Hausa']",['Logistics'],27.7,0.6,0.77,0.34,47708.09,0.1,Family,01450362242,2026-01-11 21:46:23.683790,2026-01-14 21:46:23.683790
S_503818,9963477329,Folashade,Abiola,folashade.abiola922@gmail.com,08255690652,Balogun,['Hausa'],['Logistics'],14.0,0.94,0.91,0.46,23023.33,0.05,Personal,06691010993,2025-12-21 21:46:23.683819,2025-12-29 21:46:23.683819
S_503819,9975424165,Zainab,Okoro,zainab.okoro165@gmail.com,00207029446,Alaba,"['Yoruba', 'Igbo', 'English']",['Logistics'],62.6,0.84,0.9,0.6,11793.58,0.15,Family,05405917071,2025-12-02 21:46:23.683846,2025-12-12 21:46:23.683846
S_503820,9917126790,Abubakar,Yusuf,abubakar.yusuf948@gmail.com,04496056318,Oshodi,"['Igbo', 'Hausa']",['Heavy Lifting'],23.9,0.57,0.59,0.27,44709.77,0.0,Family,02348021817,2025-12-04 21:46:23.683874,2025-12-10 21:46:23.683874
S_503821,9961599793,Abubakar,Suleiman,abubakar.suleiman707@gmail.com,06110830427,Alaba,['Igbo'],"['Heavy Lifting', 'Logistics']",71.5,0.88,0.97,0.67,16775.44,0.0,Family,09320601315,2026-03-23 21:46:23.683903,2026-04-07 21:46:23.683903
S_503822,9992376364,Ibrahim,Uba,ibrahim.uba201@gmail.com,04900846469,Mushin,"['Yoruba', 'Hausa', 'Pidgin']",['Logistics'],24.6,0.79,0.87,0.63,17131.88,0.05,Family,01797901228,2026-02-13 21:46:23.683935,2026-02-25 21:46:23.683935
S_503823,9977481329,Folashade,Uba,folashade.uba744@gmail.com,00945804770,Oshodi,"['Igbo', 'English']",['Logistics'],95.5,0.9,0.59,0.8,30843.47,0.1,None,01545271614,2025-11-01 21:46:23.683966,2025-11-13 21:46:23.683966
S_503824,9972905316,Ifeanyi,Chukwu,ifeanyi.chukwu213@gmail.com,06126584202,Mushin,"['English', 'Yoruba', 'Pidgin']",['Driving'],29.1,0.64,0.57,0.56,15656.28,0.05,Family,06410846906,2026-01-31 21:46:23.683994,2026-02-06 21:46:23.683994
S_503825,9946360151,Kelechi,Adeyemi,kelechi.adeyemi764@gmail.com,07060856137,Oshodi,['Pidgin'],"['Sales', 'Driving']",0.6,0.23,0.02,0.07,20531.51,0.05,Family,07967074809,2025-12-29 21:46:23.684023,2026-01-02 21:46:23.684023
S_503826,9982883940,Olumide,Yusuf,olumide.yusuf11@gmail.com,02841629540,Idumota,"['English', 'Yoruba', 'Hausa']","['Heavy Lifting', 'Packaging']",53.0,0.46,0.33,0.5,22711.86,0.05,Family,02763219244,2026-02-24 21:46:23.684052,2026-02-27 21:46:23.684052
S_503827,9994544329,Chinedu,Bello,chinedu.bello953@gmail.com,02843340036,Oshodi,"['Hausa', 'Pidgin', 'Igbo']",['Driving'],41.1,0.42,0.4,0.86,33247.71,0.15,Family,05114887531,2025-11-02 21:46:23.684081,2025-11-10 21:46:23.684081
S_503828,9979016761,Chinedu,Balogun,chinedu.balogun865@gmail.com,06129247693,Ketu,"['Pidgin', 'Yoruba']","['Heavy Lifting', 'Sales']",42.4,0.6,0.57,0.71,38159.64,0.0,Personal,00733058702,2026-01-26 21:46:23.684109,2026-02-10 21:46:23.684109
S_503829,9969931320,Mary,Adebayo,mary.adebayo587@gmail.com,07702053161,Alaba,"['Pidgin', 'Igbo']",['Packaging'],48.4,0.98,0.61,0.93,18606.99,0.0,None,09897246229,2025-10-25 21:46:23.684138,2025-10-31 21:46:23.684138
S_503830,9925358542,Folashade,Okonkwo,folashade.okonkwo132@gmail.com,08238126762,Balogun,"['English', 'Igbo']","['Sales', 'Driving']",24.0,0.23,0.45,0.34,21105.54,0.1,Family,09464501529,2026-01-20 21:46:23.684166,2026-01-21 21:46:23.684166
S_503831,9965354274,Bolanle,Okonkwo,bolanle.okonkwo955@gmail.com,02601703946,Ketu,"['Hausa', 'Yoruba']",['Driving'],73.9,0.01,0.27,0.64,34276.52,0.05,Personal,06172076580,2025-11-01 21:46:23.684198,2025-11-13 21:46:23.684198
S_503832,9954911692,Olumide,Eze,olumide.eze674@gmail.com,09649526332,Balogun,"['Igbo', 'Hausa']",['Stock Counting'],93.0,0.79,0.57,0.91,37347.51,0.1,Family,06092553534,2026-04-02 21:46:23.684228,2026-04-09 21:46:23.684228
S_503833,9954376328,Funke,Uba,funke.uba977@gmail.com,00666564672,Alaba,"['English', 'Igbo']",['Packaging'],54.4,0.55,0.35,0.15,48409.55,0.1,Personal,05770008050,2026-01-10 21:46:23.684258,2026-01-18 21:46:23.684258
S_503834,9924440385,Emeka,Suleiman,emeka.suleiman36@gmail.com,03314183502,Mushin,"['Igbo', 'Hausa']","['Stock Counting', 'Packaging']",18.6,0.04,0.32,0.58,29406.17,0.0,Personal,05412843788,2026-01-15 21:46:23.684285,2026-01-18 21:46:23.684285
S_503835,9988366033,Folashade,Okonkwo,folashade.okonkwo752@gmail.com,03696688446,Balogun,['Hausa'],['Stock Counting'],81.0,0.77,0.26,0.36,9492.36,0.0,None,08235074188,2025-12-28 21:46:23.684314,2025-12-29 21:46:23.684314
S_503836,9966861340,Joshua,Adebayo,joshua.adebayo159@gmail.com,07718958876,Mushin,"['Pidgin', 'English', 'Yoruba']",['Stock Counting'],1.7,0.63,0.49,0.81,42712.78,0.0,Family,06804893772,2025-11-08 21:46:23.684344,2025-11-19 21:46:23.684344
S_503837,9986599807,Chioma,Uba,chioma.uba76@gmail.com,07963581913,Mile 12,"['English', 'Pidgin', 'Hausa']",['Logistics'],59.9,0.55,0.38,1.0,45886.64,0.15,None,03350014725,2026-03-29 21:46:23.684373,2026-03-30 21:46:23.684373
S_503838,9941845693,Joshua,Abiola,joshua.abiola611@gmail.com,05673375957,Idumota,['Hausa'],"['Heavy Lifting', 'Sales']",49.9,0.62,0.21,0.22,32671.77,0.15,Personal,03675745481,2026-02-07 21:46:23.684401,2026-02-22 21:46:23.684401
S_503839,9961011071,Chinedu,Adeyemi,chinedu.adeyemi629@gmail.com,04477588976,Alaba,['Igbo'],['Packaging'],95.9,0.34,0.99,0.32,4472.34,0.05,Family,03980851956,2026-01-12 21:46:23.684431,2026-01-21 21:46:23.684431
S_503840,9960024231,Funke,Abiola,funke.abiola706@gmail.com,03088512532,Mile 12,"['Hausa', 'Yoruba']","['Packaging', 'Stock Counting']",45.4,0.23,0.94,0.94,24957.73,0.05,None,08482142811,2026-02-18 21:46:23.684461,2026-03-01 21:46:23.684461
S_503841,9947558552,Chioma,Chukwu,chioma.chukwu80@gmail.com,01638192838,Mile 12,['Pidgin'],['Heavy Lifting'],54.5,0.85,0.5,0.11,37527.43,0.05,Family,09595542849,2026-01-29 21:46:23.684490,2026-02-08 21:46:23.684490
S_503842,9994373781,Aminu,Abubakar,aminu.abubakar538@gmail.com,00025202423,Alaba,"['English', 'Hausa', 'Yoruba']","['Logistics', 'Packaging']",88.8,0.53,0.2,0.65,9482.97,0.1,None,01829585932,2025-11-27 21:46:23.684519,2025-12-05 21:46:23.684519
S_503843,9911569849,Olumide,Bello,olumide.bello385@gmail.com,06590772072,Mile 12,['English'],"['Driving', 'Logistics']",26.6,0.88,0.42,0.03,31830.67,0.15,Family,08142665414,2026-03-05 21:46:23.684549,2026-03-19 21:46:23.684549
S_503844,9919394884,Folashade,Nwosu,folashade.nwosu391@gmail.com,06366465806,Idumota,"['Hausa', 'Yoruba', 'Igbo']","['Sales', 'Packaging']",0.2,0.82,0.14,0.37,21157.7,0.05,Family,02738344719,2026-03-19 21:46:23.684577,2026-03-21 21:46:23.684577
S_503845,9969290717,Chinedu,Okoro,chinedu.okoro88@gmail.com,05576977594,Alaba,['Yoruba'],"['Packaging', 'Sales']",14.0,0.65,0.84,0.36,5450.67,0.1,None,08580469643,2025-12-07 21:46:23.684604,2025-12-20 21:46:23.684604
S_503846,9966040127,Blessing,Suleiman,blessing.suleiman80@gmail.com,04462532238,Oshodi,"['Igbo', 'English']","['Stock Counting', 'Sales']",65.6,0.48,0.49,0.02,42894.17,0.1,Family,02557961956,2025-10-28 21:46:23.684632,2025-11-10 21:46:23.684632
S_503847,9921686847,Funke,Balogun,funke.balogun399@gmail.com,07463720069,Oshodi,"['Igbo', 'Hausa']","['Heavy Lifting', 'Driving']",37.4,0.44,0.82,0.19,39706.97,0.1,None,00732395788,2025-11-22 21:46:23.684660,2025-11-23 21:46:23.684660
S_503848,9953914762,Sadiq,Nwosu,sadiq.nwosu818@gmail.com,01554767860,Mile 12,"['English', 'Yoruba']",['Sales'],52.7,0.47,0.7,0.13,38057.14,0.05,Family,01635085030,2025-11-03 21:46:23.684689,2025-11-12 21:46:23.684689
S_503849,9963965559,Ibrahim,Abiola,ibrahim.abiola439@gmail.com,02908257062,Mushin,"['Igbo', 'Pidgin', 'English']","['Stock Counting', 'Driving']",95.0,0.11,0.8,0.84,28235.77,0.05,Family,04945680414,2026-03-06 21:46:23.684720,2026-03-18 21:46:23.684720
S_503850,9990198452,Zainab,Danjuma,zainab.danjuma473@gmail.com,08023931609,Alaba,"['Igbo', 'Pidgin']","['Heavy Lifting', 'Stock Counting']",49.7,0.19,0.73,0.81,44943.11,0.1,None,09029848217,2025-12-03 21:46:23.684749,2025-12-17 21:46:23.684749
S_503851,9980756128,Sadiq,Nwosu,sadiq.nwosu859@gmail.com,09062549218,Ketu,"['English', 'Hausa', 'Pidgin']","['Stock Counting', 'Heavy Lifting']",52.6,0.72,0.19,0.38,23991.63,0.0,Personal,02418396766,2026-03-29 21:46:23.684780,2026-03-31 21:46:23.684780
S_503852,9991606782,Sadiq,Okonkwo,sadiq.okonkwo958@gmail.com,00885749546,Ketu,"['Hausa', 'English']","['Sales', 'Packaging']",72.5,0.02,0.14,0.24,3482.19,0.0,Family,06069544419,2025-12-09 21:46:23.684811,2025-12-18 21:46:23.684811
S_503853,9949597770,Tunde,Abubakar,tunde.abubakar502@gmail.com,08170491513,Ketu,['Hausa'],"['Driving', 'Sales']",22.2,0.74,0.76,0.09,32462.35,0.1,Personal,01137783092,2026-02-11 21:46:23.684841,2026-02-14 21:46:23.684841
S_503854,9981044793,Nneka,Okoro,nneka.okoro956@gmail.com,09711009256,Oshodi,['Yoruba'],['Driving'],57.6,0.49,0.38,0.77,42078.44,0.05,Family,03098031116,2026-02-08 21:46:23.684869,2026-02-21 21:46:23.684869
S_503855,9967027307,Blessing,Abubakar,blessing.abubakar60@gmail.com,00518551592,Balogun,['Igbo'],"['Packaging', 'Driving']",15.9,0.56,0.59,0.14,46856.81,0.15,None,07934457646,2026-03-15 21:46:23.684897,2026-03-20 21:46:23.684897
S_503856,9915206433,Kelechi,Suleiman,kelechi.suleiman395@gmail.com,02721005203,Mushin,"['English', 'Pidgin']",['Sales'],14.7,0.96,0.77,0.64,37569.86,0.05,Personal,01705185332,2026-02-17 21:46:23.684925,2026-02-24 21:46:23.684925
S_503857,9960450459,Aisha,Okoro,aisha.okoro242@gmail.com,04009383309,Idumota,"['Igbo', 'English']",['Sales'],81.9,0.22,0.7,0.68,42506.38,0.15,Personal,06815261135,2026-04-04 21:46:23.684952,2026-04-10 21:46:23.684952
S_503858,9962357969,Tunde,Ibrahim,tunde.ibrahim736@gmail.com,03897300801,Mushin,"['Yoruba', 'Igbo']",['Stock Counting'],43.2,0.73,0.48,0.18,47895.47,0.15,Personal,08121953810,2026-03-25 21:46:23.684982,2026-03-29 21:46:23.684982
S_503859,9911335310,Kelechi,Danjuma,kelechi.danjuma87@gmail.com,06019522544,Alaba,['English'],"['Packaging', 'Sales']",0.5,0.87,0.61,0.11,17319.85,0.1,Family,04158317790,2026-03-03 21:46:23.685011,2026-03-15 21:46:23.685011
S_503860,9920670447,Joshua,Chukwu,joshua.chukwu421@gmail.com,01165617139,Mile 12,['Igbo'],['Packaging'],41.9,0.99,0.44,0.17,40955.65,0.05,None,03009103221,2025-11-02 21:46:23.685042,2025-11-17 21:46:23.685042
S_503861,9977141287,Joshua,Uba,joshua.uba724@gmail.com,05913384204,Mushin,['Yoruba'],['Logistics'],40.3,0.65,0.05,0.34,19955.57,0.15,None,00927786427,2026-04-12 21:46:23.685069,2026-04-15 21:46:23.685069
S_503862,9968942915,Aminu,Okoro,aminu.okoro212@gmail.com,06677503771,Ketu,"['Igbo', 'Hausa', 'English']","['Packaging', 'Logistics']",86.2,0.21,0.0,0.91,29746.36,0.1,None,09216601239,2025-11-17 21:46:23.685101,2025-11-30 21:46:23.685101
S_503863,9914745417,Kelechi,Okonkwo,kelechi.okonkwo288@gmail.com,08897242461,Idumota,"['Yoruba', 'English']","['Sales', 'Driving']",15.4,0.51,0.51,0.87,20130.39,0.15,Personal,03369977837,2025-12-20 21:46:23.685130,2025-12-29 21:46:23.685130
S_503864,9928283120,Olumide,Abubakar,olumide.abubakar990@gmail.com,09508339820,Idumota,['Yoruba'],"['Driving', 'Heavy Lifting']",87.6,0.93,0.28,0.54,48822.92,0.15,Personal,00270997785,2026-01-20 21:46:23.685160,2026-01-29 21:46:23.685160
S_503865,9991541075,Zainab,Ibrahim,zainab.ibrahim697@gmail.com,07295169243,Mile 12,"['Igbo', 'Hausa']","['Packaging', 'Logistics']",14.4,0.59,0.55,0.21,16336.12,0.15,Family,06422366447,2026-02-14 21:46:23.685188,2026-02-15 21:46:23.685188
S_503866,9968735055,Emeka,Suleiman,emeka.suleiman77@gmail.com,04891535474,Mile 12,['Yoruba'],['Driving'],90.8,0.1,0.98,0.76,22021.4,0.1,Personal,01742642716,2026-02-05 21:46:23.685218,2026-02-20 21:46:23.685218
S_503867,9954382487,Blessing,Chukwu,blessing.chukwu792@gmail.com,05954524350,Mushin,"['Igbo', 'English', 'Pidgin']",['Heavy Lifting'],80.8,0.92,0.45,0.26,49635.64,0.0,None,07566315467,2026-03-26 21:46:23.685248,2026-04-10 21:46:23.685248
S_503868,9959882983,Abubakar,Abubakar,abubakar.abubakar62@gmail.com,05117931791,Mile 12,"['Hausa', 'English', 'Yoruba']",['Stock Counting'],36.1,0.0,0.41,0.27,18519.23,0.1,Family,02857382986,2025-11-15 21:46:23.685276,2025-11-23 21:46:23.685276
S_503869,9910068911,Nneka,Bello,nneka.bello839@gmail.com,09806524873,Idumota,['Pidgin'],"['Heavy Lifting', 'Logistics']",64.4,0.19,0.52,0.73,38313.18,0.0,Family,00260552661,2026-02-02 21:46:23.685306,2026-02-13 21:46:23.685306
S_503870,9994454653,Emeka,Danjuma,emeka.danjuma551@gmail.com,01293227101,Alaba,"['Igbo', 'Hausa', 'Pidgin']",['Driving'],34.7,0.19,0.7,0.11,44060.64,0.1,Personal,07512824713,2025-11-23 21:46:23.685336,2025-11-29 21:46:23.685336
S_503871,9954248098,Aminu,Uba,aminu.uba433@gmail.com,06119866123,Mushin,"['Hausa', 'Pidgin']",['Packaging'],99.5,0.03,0.66,0.03,20575.07,0.1,None,09843495973,2026-01-26 21:46:23.685364,2026-02-01 21:46:23.685364
S_503872,9960274480,Chioma,Uba,chioma.uba757@gmail.com,07335680824,Oshodi,['English'],"['Logistics', 'Stock Counting']",95.7,0.17,0.84,0.31,41808.87,0.1,Personal,04634750233,2026-01-15 21:46:23.685394,2026-01-19 21:46:23.685394
S_503873,9997515475,Aisha,Chukwu,aisha.chukwu728@gmail.com,05746286972,Oshodi,"['Pidgin', 'Igbo']",['Stock Counting'],88.6,0.05,0.03,0.91,5867.53,0.1,Personal,02049368245,2026-01-09 21:46:23.685422,2026-01-22 21:46:23.685422
S_503874,9988441840,Zainab,Okoro,zainab.okoro459@gmail.com,05609317729,Alaba,"['Hausa', 'Pidgin']",['Stock Counting'],86.7,0.67,0.71,0.64,26074.98,0.05,None,00012964370,2025-12-20 21:46:23.685450,2026-01-02 21:46:23.685450
S_503875,9961658649,Chioma,Suleiman,chioma.suleiman90@gmail.com,06912979501,Balogun,"['Igbo', 'Pidgin']",['Driving'],15.1,0.05,0.85,0.04,11622.38,0.1,Personal,09211265509,2026-03-21 21:46:23.685479,2026-03-27 21:46:23.685479
S_503876,9979799480,Chioma,Nwosu,chioma.nwosu912@gmail.com,09153896056,Mushin,['Igbo'],['Driving'],94.3,0.68,0.5,0.81,26320.09,0.0,Personal,04862674090,2025-10-31 21:46:23.685510,2025-11-06 21:46:23.685510
S_503877,9958447049,Mary,Bello,mary.bello419@gmail.com,00626725616,Mushin,"['English', 'Pidgin']",['Packaging'],8.7,0.63,0.82,0.07,32313.43,0.1,None,07169282630,2025-11-30 21:46:23.685538,2025-12-06 21:46:23.685538
S_503878,9953628575,Joshua,Balogun,joshua.balogun48@gmail.com,06668039292,Idumota,"['Pidgin', 'Yoruba', 'English']",['Driving'],62.5,0.23,0.85,0.27,26961.47,0.15,None,07528401267,2025-12-28 21:46:23.685568,2026-01-08 21:46:23.685568
S_503879,9998775174,Funke,Balogun,funke.balogun993@gmail.com,04826634087,Balogun,"['Igbo', 'Yoruba']","['Driving', 'Logistics']",90.4,0.61,0.72,0.28,2607.2,0.15,Family,04300473286,2026-04-07 21:46:23.685597,2026-04-13 21:46:23.685597
S_503880,9957051485,Chioma,Ibrahim,chioma.ibrahim420@gmail.com,06039848634,Mushin,"['Pidgin', 'Igbo']",['Packaging'],13.7,0.56,0.51,0.51,17654.08,0.1,None,05049250629,2025-11-05 21:46:23.685626,2025-11-10 21:46:23.685626
S_503881,9922000268,Nneka,Okoro,nneka.okoro752@gmail.com,02246439104,Idumota,"['Yoruba', 'Igbo']","['Heavy Lifting', 'Stock Counting']",79.7,0.38,0.16,0.9,20210.76,0.05,None,03981097031,2026-02-06 21:46:23.685654,2026-02-17 21:46:23.685654
S_503882,9965928011,Ibrahim,Balogun,ibrahim.balogun634@gmail.com,04062287467,Ketu,"['Yoruba', 'Pidgin', 'English']",['Packaging'],36.3,0.91,0.52,0.94,23048.09,0.1,Family,06053132742,2026-02-04 21:46:23.685683,2026-02-16 21:46:23.685683
S_503883,9939634436,Abubakar,Chukwu,abubakar.chukwu881@gmail.com,00848555407,Ketu,"['Pidgin', 'Yoruba']","['Heavy Lifting', 'Stock Counting']",27.4,0.15,0.67,0.59,11563.07,0.05,None,09916131050,2026-01-21 21:46:23.685714,2026-02-04 21:46:23.685714
S_503884,9914528079,Abubakar,Nwosu,abubakar.nwosu568@gmail.com,09183626874,Oshodi,"['English', 'Yoruba']","['Packaging', 'Logistics']",16.5,0.95,0.19,0.38,40236.19,0.15,Family,08019228648,2026-03-30 21:46:23.685745,2026-04-13 21:46:23.685745
S_503885,9982498495,Aisha,Suleiman,aisha.suleiman486@gmail.com,08863654407,Ketu,"['Igbo', 'Yoruba']","['Driving', 'Packaging']",19.4,0.5,0.88,0.57,46596.43,0.15,None,07039366586,2026-03-04 21:46:23.685776,2026-03-15 21:46:23.685776
S_503886,9942889920,Ifeanyi,Nwosu,ifeanyi.nwosu511@gmail.com,00174198059,Mile 12,"['Pidgin', 'Igbo', 'Yoruba']","['Logistics', 'Driving']",85.8,0.68,0.3,0.15,20093.04,0.1,None,05504986204,2026-01-02 21:46:23.685806,2026-01-10 21:46:23.685806
S_503887,9974536870,Aminu,Balogun,aminu.balogun571@gmail.com,03162239070,Alaba,['Igbo'],"['Logistics', 'Stock Counting']",72.8,0.39,0.43,0.57,37186.07,0.05,Personal,01216874578,2025-12-17 21:46:23.685833,2025-12-27 21:46:23.685833
S_503888,9984991853,Emeka,Adebayo,emeka.adebayo713@gmail.com,06671890008,Mushin,['Hausa'],"['Heavy Lifting', 'Packaging']",31.9,0.58,0.17,0.64,49424.85,0.0,Family,06832379629,2026-01-20 21:46:23.685864,2026-02-03 21:46:23.685864
S_503889,9947087228,Tunde,Eze,tunde.eze261@gmail.com,09743160855,Alaba,"['Igbo', 'Hausa', 'English']","['Heavy Lifting', 'Driving']",35.4,0.72,0.36,0.82,40816.84,0.05,Family,01336245736,2026-01-22 21:46:23.685891,2026-02-04 21:46:23.685891
S_503890,9929141995,Tunde,Adeyemi,tunde.adeyemi519@gmail.com,00657719181,Idumota,"['Igbo', 'Pidgin', 'English']","['Driving', 'Sales']",25.1,0.91,0.58,0.99,31255.91,0.15,Personal,09800916214,2026-01-08 21:46:23.685921,2026-01-19 21:46:23.685921
S_503891,9961452740,Emeka,Abubakar,emeka.abubakar444@gmail.com,08383007048,Idumota,"['English', 'Yoruba']",['Stock Counting'],37.8,0.46,0.21,0.15,32978.88,0.1,Personal,08756629205,2026-03-21 21:46:23.685951,2026-04-04 21:46:23.685951
S_503892,9917740497,Sadiq,Yusuf,sadiq.yusuf101@gmail.com,09509890921,Alaba,"['English', 'Pidgin']",['Logistics'],46.6,0.37,0.66,0.14,46637.61,0.05,None,00231732235,2026-01-11 21:46:23.685981,2026-01-17 21:46:23.685981
S_503893,9916327764,Joshua,Suleiman,joshua.suleiman385@gmail.com,01002801187,Balogun,"['Yoruba', 'English', 'Pidgin']",['Heavy Lifting'],62.7,0.18,0.11,0.62,21543.66,0.1,Family,06916880542,2026-01-22 21:46:23.686010,2026-02-03 21:46:23.686010
S_503894,9910589898,Bolanle,Chukwu,bolanle.chukwu268@gmail.com,07562021426,Mushin,"['Igbo', 'Yoruba', 'English']","['Driving', 'Packaging']",25.5,0.82,0.59,0.83,49687.89,0.15,Family,00044154069,2025-12-22 21:46:23.686041,2026-01-01 21:46:23.686041
S_503895,9954241106,Aisha,Balogun,aisha.balogun293@gmail.com,08279674794,Idumota,['Yoruba'],"['Driving', 'Logistics']",6.0,0.35,0.21,0.34,27391.29,0.05,None,03949578540,2025-12-24 21:46:23.686069,2026-01-05 21:46:23.686069
S_503896,9926345501,Aisha,Suleiman,aisha.suleiman518@gmail.com,07646573170,Mushin,"['English', 'Pidgin', 'Yoruba']",['Driving'],82.0,0.97,1.0,0.02,14015.29,0.1,Personal,05680081625,2025-10-30 21:46:23.686096,2025-11-13 21:46:23.686096
S_503897,9988307578,Bolanle,Danjuma,bolanle.danjuma847@gmail.com,00463353785,Alaba,['Hausa'],"['Sales', 'Heavy Lifting']",60.6,0.56,0.36,0.38,16239.61,0.05,None,07053475378,2025-10-29 21:46:23.686267,2025-11-09 21:46:23.686267
S_503898,9963133357,Ifeanyi,Abiola,ifeanyi.abiola871@gmail.com,00246145720,Oshodi,"['English', 'Yoruba', 'Hausa']",['Stock Counting'],50.5,0.07,0.97,0.43,19704.07,0.0,Personal,05307095588,2026-02-20 21:46:23.686296,2026-02-21 21:46:23.686296
S_503899,9940724966,Olumide,Nwosu,olumide.nwosu558@gmail.com,02892722348,Mile 12,['Pidgin'],['Packaging'],34.2,0.41,0.92,0.61,1971.99,0.15,Family,02775472944,2025-12-24 21:46:23.686325,2026-01-08 21:46:23.686325
S_503900,9968983261,Folashade,Ibrahim,folashade.ibrahim720@gmail.com,02128084957,Idumota,"['Pidgin', 'English', 'Hausa']",['Packaging'],15.8,0.96,0.75,0.77,1872.04,0.1,Personal,08422455360,2026-01-27 21:46:23.686353,2026-02-07 21:46:23.686353
S_503901,9984264976,Tunde,Suleiman,tunde.suleiman841@gmail.com,02351914361,Mushin,['Hausa'],"['Heavy Lifting', 'Driving']",21.4,0.53,0.85,0.79,18639.76,0.15,Personal,07208582258,2025-12-03 21:46:23.686382,2025-12-05 21:46:23.686382
S_503902,9957490918,Tunde,Chukwu,tunde.chukwu590@gmail.com,07335879859,Alaba,"['Yoruba', 'English', 'Pidgin']",['Stock Counting'],59.1,0.68,0.55,0.39,22423.07,0.1,Personal,07878932978,2026-04-05 21:46:23.686413,2026-04-15 21:46:23.686413
S_503903,9957427677,Bolanle,Chukwu,bolanle.chukwu521@gmail.com,07574992575,Oshodi,['Hausa'],['Driving'],35.6,0.2,0.46,0.43,15148.1,0.05,None,00836822580,2026-03-23 21:46:23.686443,2026-03-31 21:46:23.686443
S_503904,9993477835,Emeka,Suleiman,emeka.suleiman861@gmail.com,05212817885,Oshodi,['Pidgin'],['Sales'],48.0,0.27,0.53,0.24,3304.41,0.0,Family,04913144354,2026-01-06 21:46:23.686472,2026-01-16 21:46:23.686472
S_503905,9995861213,Joshua,Abiola,joshua.abiola251@gmail.com,05779130342,Mile 12,"['Igbo', 'Hausa']",['Packaging'],54.2,0.68,0.35,0.22,6886.13,0.15,Personal,03300640518,2025-11-11 21:46:23.686500,2025-11-18 21:46:23.686500
S_503906,9935154324,Folashade,Suleiman,folashade.suleiman597@gmail.com,01209760016,Oshodi,"['English', 'Hausa', 'Pidgin']",['Packaging'],54.7,0.83,0.28,0.59,49861.33,0.15,None,09693615291,2026-01-09 21:46:23.686529,2026-01-12 21:46:23.686529
S_503907,9973314980,Zainab,Bello,zainab.bello467@gmail.com,02557063974,Alaba,['Pidgin'],"['Sales', 'Logistics']",93.5,0.12,0.24,0.65,8742.85,0.1,Family,06189234667,2025-10-29 21:46:23.686557,2025-11-02 21:46:23.686557
S_503908,9962069572,Blessing,Bello,blessing.bello240@gmail.com,07128355762,Ketu,"['Yoruba', 'Igbo', 'English']","['Driving', 'Logistics']",14.1,0.13,0.2,0.2,31966.26,0.0,None,08308335762,2025-11-17 21:46:23.686585,2025-11-18 21:46:23.686585
S_503909,9979841248,Funke,Danjuma,funke.danjuma130@gmail.com,01753478790,Idumota,['English'],"['Driving', 'Stock Counting']",36.4,0.03,0.15,0.03,11903.78,0.15,Personal,04831446863,2026-03-30 21:46:23.686617,2026-04-13 21:46:23.686617
S_503910,9952431145,Bolanle,Okoro,bolanle.okoro512@gmail.com,08612196419,Alaba,['English'],"['Logistics', 'Stock Counting']",79.3,0.69,0.3,0.48,43968.59,0.1,None,03397140132,2025-12-01 21:46:23.686645,2025-12-14 21:46:23.686645
S_503911,9955572234,Funke,Okoro,funke.okoro729@gmail.com,09931555273,Alaba,"['Yoruba', 'Hausa', 'Pidgin']",['Stock Counting'],88.6,0.19,0.08,0.3,3574.64,0.05,Personal,01906136604,2026-01-10 21:46:23.686674,2026-01-14 21:46:23.686674
